feedback_id,processed_text,original_label,timestamp,source
137,dont run get outrun unless outrun biggest disappointment holidaysif youve come home life might enjoy read review buying didnt sink arcade style meant addicted follower colin macrea rally thought race ferrari across would cool wrong game car racing space invader battlefield landscape move instead car idiotic stage like impress girlfriend many slide total rubbish anyones fault mine live ireland got shipped florida costly mistake,0,2023-01-06 16:00:00,chat
138,henry henry back dont remember nose since chewed well loved he long gone thought one ever henry since nobody knew talking cant believe ive found nobody replace original worn henry excited clone back,1,2023-01-06 17:00:00,social_media
139,henry come home henry back early forty still original bought new one dad ill knew would get significance henry got insecurity child hoping dad battle terminal cancerthanks making,1,2023-01-06 18:00:00,chat
140,charisma henry dog daughter gave henry love word obsession year later exwife decided guise incurable louse infection exwife threw trauma followed bought replacement daughter safely closet shelf thread bare found online overwhelmed read review amazoncom none less star story told little guy touched life henry owner girl boy cherished real dog guess daddy buy little year old daughter new one got phone opened box henry home granddaughter saw henry got excited wanted one also year old company bottle henry dog charisma thanks keeping alive,1,2023-01-06 19:00:00,chat
141,found henry dog two henry dog one lost ride walt disney world second replace idea henry got found friend toy time six year old almost year ago think ill seeing around christmas time sweeet toy really good child age,1,2023-01-06 20:00:00,email
142,contemporary fairytale sure delight book takeoff classic snow white fairytale grown ups class act character rich rewarding love story thoroughly enjoyed reading look forward sinclair work,1,2023-01-06 21:00:00,email
143,pattern detailed sketch although excited purchase book excitement didnt last looked sketch picture book call picture truly actual pattern norma gregory talent show well design due complicated rendering difficult transferthis book beginner seasoned artisansif looking pattern like disappointed book,0,2023-01-06 22:00:00,social_media
144,great gift brother law thrilled clarity instructional commentswill looking title,1,2023-01-06 23:00:00,email
145,product didnt match picturedescription unless sent wrong product mistake foot cushion picture description match item delivered impression would receive two pair water filled foot cushion could insert shoe instead received one foot cushion filled another material water attach foot via toe strap definately happy item sent back refund luckily amazon great return policy make return easy,0,2023-01-07 00:00:00,social_media
146,good laugh heard book wanted read see funny stupid unintentionally heardi disappointed thing life free sex defintely among themthe perfect coda book couple got divroced several year publishing book cant make stuff,0,2023-01-07 01:00:00,social_media
147,bad production possible broadway theatre archive production took one wittiest sparkling thcentury comediesand ruined costume intentionally absurd think beach blanket babylon acting way overthetopcamp incidental music could worse music btw combination pop renaissance pop modern anything century director appears goal showing company hip modern anything make fun silly fusty old playi like school scandal much found dvd started intention keeping recording even bad production got extended bopbebop drinking song scene knew couldnt ever sit one againthe visuals also blurry production bad anyone actually like play revolted dvd,0,2023-01-07 02:00:00,email
148,professional quality first tried buying tape marketplace seller sent back tape quality poor packaging looked unprofessional returning bought one amazon proper quality tape packaging since sure bootleg tape say video better others,0,2023-01-07 03:00:00,chat
